DATE,OPEN_3405,CLOSE_3405,OPEN_9513,CLOSE_9513,saya_divide,saya_divide_mean,saya_divide_std,saya_divide_sigma,deviation_rate(%),CORR_3M,COINT_3M,CORR_1Y,COINT_1Y
2020-06-29,1120.0,1104.0,2018.0,2006.0,0.5503489531405783,0.5344985718184719,0.04223104806465336,0.37532531273768827,2.88,-0.06457143953843694,0.7777644898538656,0.8805307564377268,0.14478452944909737
2020-06-26,1158.0,1157.0,2044.0,2036.0,0.5682711198428291,0.5338559743197602,0.04235147605707012,0.8126079354753367,6.06,-0.06276291987672218,0.7084483016112368,0.8809519498604195,0.13074804966781886
2020-06-25,1148.0,1135.0,2040.0,2035.0,0.5577395577395577,0.5327449436581855,0.04252669462944657,0.5877394022545397,4.48,-0.0827307878729271,0.6878405505394656,0.8808731629004117,0.11092795586486633
2020-06-24,1183.0,1161.0,2072.0,2049.0,0.5666178623718887,0.5319161900732481,0.042637033309020404,0.813885714025489,6.12,-0.08581461959487915,0.5842239771789577,0.8812883134948312,0.09716859748415108
2020-06-23,1200.0,1184.0,2079.0,2079.0,0.5695045695045695,0.531006978125518,0.04261440566698635,0.9033938354061298,6.76,-0.08564152510385528,0.6005772179448002,0.8820174890690375,0.09051015718365102
2020-06-22,1189.0,1191.0,2078.0,2061.0,0.5778748180494906,0.5299582811732066,0.042621890958586685,1.1242236277794848,8.29,-0.07950157540796304,0.6569619626045681,0.8833784480214881,0.06956566401385071
2020-06-19,1217.0,1201.0,2079.0,2077.0,0.5782378430428503,0.528815055160985,0.04247095700654813,1.1636843472645393,8.55,-0.08400478373301849,0.6185241247200652,0.8847023963542362,0.05285115159231765
2020-06-18,1195.0,1208.0,2066.0,2056.0,0.5875486381322957,0.5275761441391817,0.042366306828160845,1.4155704965354765,10.21,-0.08337401522566584,0.3523514465697025,0.8864396963430528,0.05994614929675556
2020-06-17,1233.0,1209.0,2079.0,2056.0,0.5880350194552529,0.5263239393206209,0.04196119056346812,1.4706703815110136,10.49,-0.07673880783403554,0.3034132606681319,0.8885524519914212,0.033617883607635894
2020-06-16,1194.0,1230.0,2034.0,2069.0,0.5944900918318028,0.5250892309770537,0.041486919502055755,1.6728371662135608,11.67,-0.08334574752324389,0.566805234847341,0.8915774855165917,0.010008258960269344
2020-06-15,1167.0,1158.0,2039.0,1999.0,0.5792896448224112,0.5238183981736823,0.04079561120638388,1.3597356433294117,9.58,-0.027453350910864847,0.6924021219830029,0.8927899857735238,0.003731910302791383
2020-06-12,1196.0,1179.0,2050.0,2043.0,0.5770925110132159,0.5227375155821036,0.040383422528463844,1.345972976728279,9.42,-0.011904890397954927,0.4790718871139218,0.8943415607225653,0.002215392511895816
2020-06-11,1232.0,1214.0,2094.0,2071.0,0.5861902462578464,0.5217043369976783,0.039968686139299596,1.6134107845181775,11.0,-0.017605776672077925,0.15466484439395767,0.8967564264755712,0.004104901091366315
2020-06-10,1256.0,1261.0,2048.0,2109.0,0.5979137031768611,0.5205393359259306,0.03934054396791201,1.9667843768007034,12.94,-0.052625597382280766,0.06734906199566193,0.9004757888209132,0.0034050182537701274
2020-06-09,1271.0,1259.0,2080.0,2056.0,0.6123540856031129,0.5193390553479239,0.03832161708066464,2.4272209092689927,15.19,-0.056550221993472385,0.02243065687641446,0.9055735945245272,0.0018740118709365129
2020-06-08,1253.0,1261.0,2047.0,2056.0,0.6133268482490273,0.5181336066462485,0.03676719362580868,2.5890809772317787,15.52,-0.06001026820065939,0.034951768530424886,0.9109600262459864,0.006874266659286797
2020-06-05,1205.0,1223.0,1989.0,2034.0,0.6012782694198623,0.5169531820289596,0.03507422706273555,2.4041894705213194,14.02,-0.044090860499743485,0.03252630441822448,0.9142746071685904,0.011311929757157698
2020-06-04,1232.0,1201.0,1999.0,1981.0,0.6062594649167087,0.5158346891613323,0.0336770445890942,2.6850567458837826,14.92,0.02785167868546141,0.012870450224075923,0.917679040998398,0.025217438282373057
2020-06-03,1206.0,1211.0,2043.0,2003.0,0.6045931103344983,0.5150042671357128,0.032171296774684395,2.784744544997109,14.82,0.08739960813040965,0.030271055888806832,0.9218878502984772,0.004300795307594191
2020-06-02,1151.0,1165.0,2019.0,2019.0,0.5770183259039128,0.5142094800170278,0.030648475081124196,2.0493302104145377,10.89,0.1296074063418991,0.02738558672905864,0.9236977433670941,0.0041653623750019814
2020-06-01,1142.0,1150.0,2033.0,2013.0,0.5712866368604074,0.513739877101716,0.029944241198997114,1.9217972289315761,10.07,0.1934581640310829,0.04181702902227135,0.9250972282172868,0.004686251291759825
2020-05-29,1152.0,1132.0,2030.0,2033.0,0.5568125922282341,0.5133166660834885,0.02934625521727799,1.4821627435154598,7.81,0.21038563807161206,0.010566480779271132,0.9253165132779364,0.007858695747113014
2020-05-28,1155.0,1166.0,2036.0,2017.0,0.5780862667327714,0.513017464880424,0.029013776194241277,2.2426864196071947,11.26,0.2497628363090202,0.01483571705508726,0.9273912319142168,0.004177201024565432
2020-05-27,1121.0,1139.0,1985.0,2023.0,0.5630252100840336,0.5124031109836304,0.028102998730946335,1.8013059597323093,8.99,0.31684292340770714,0.023844851693677727,0.9283376408735721,0.0026631580280441283
2020-05-26,1090.0,1106.0,1944.0,1982.0,0.5580221997981837,0.5119688525686872,0.027563877450186836,1.6707862423464785,8.25,0.4022077239081048,0.05589888834058632,0.9287991308672028,0.003361149129505448
2020-05-25,1088.0,1078.0,1930.0,1936.0,0.5568181818181818,0.5117088712143794,0.027218063844846506,1.6573298843350113,8.1,0.4887747404566623,0.08839680028025121,0.9290377073230326,0.002321136851481571
2020-05-22,1090.0,1070.0,1917.0,1896.0,0.5643459915611815,0.511350384783173,0.02679534986705041,1.9777911854465438,9.39,0.5681433666005826,0.08844496766383231,0.9295011478562524,0.001778790171930655
2020-05-21,1102.0,1090.0,1924.0,1924.0,0.5665280665280665,0.5108792596242486,0.026162580279933536,2.1270381708680333,9.82,0.5923428510925707,0.07055120946458034,0.9305756621097862,0.0006795444843345525
2020-05-20,1085.0,1090.0,1895.0,1933.0,0.5638903259182617,0.5103346478436819,0.025412893629981077,2.107421486681748,9.5,0.6867588928252548,0.0526803396840099,0.931491926831438,0.0011360165156342852
2020-05-19,1087.0,1090.0,1920.0,1898.0,0.5742887249736565,0.5098501889720134,0.024724318906349414,2.606281541899005,11.22,0.7586605547275289,0.07283929877987606,0.9331059484715379,0.001282686655057433
2020-05-18,1061.0,1047.0,1903.0,1886.0,0.5551431601272534,0.5092660168519033,0.023690896476806337,1.936488276003584,8.26,0.7980267495032349,0.05279279304991374,0.9333476851219902,0.0015188965750158887
2020-05-15,1046.0,1051.0,1930.0,1915.0,0.5488250652741514,0.5088354765818589,0.02314026069323974,1.7281390742488563,7.29,0.8451562905081512,0.09783842925197184,0.9325265801407678,0.0008245503206014091
2020-05-14,1099.0,1045.0,1970.0,1937.0,0.5394940629839958,0.508607341803941,0.02282711103864621,1.3530718419761383,5.73,0.8494599566765221,0.02882644494416946,0.9311223450032692,0.0012445113406812929
2020-05-13,1084.0,1106.0,1991.0,1979.0,0.5588681152097019,0.5084655696901034,0.022667302385940273,2.223579350618337,9.02,0.8798097026997003,0.023218188066295067,0.926378646295854,0.011517282383001304
2020-05-12,1119.0,1106.0,2017.0,2016.0,0.5486111111111112,0.508077085894614,0.022041177551949762,1.8390135972073571,7.39,0.8998035985553441,0.002585754895767085,0.9212568489616813,0.0026422178495864065
2020-05-11,1096.0,1113.0,1970.0,2002.0,0.5559440559440559,0.5078152598555756,0.02167165646803022,2.2208175992213315,8.66,0.9146695891530838,0.006618066069139617,0.9222550731660156,0.003092108440232425
