,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,1942,1959,2017-05-10,-2.04,BUY,1138,600,682800,3690,200,738000,7.48,2017-05-23,13,STOP_LOSS_OVER_RATIO,1119,3860,671400,772000,-45400,1540.0000000000002,1518,-48458.0,-3.41
1,1942,1959,2017-05-24,-2.91,BUY,1125,700,787500,3895,200,779000,1.09,2017-06-09,16,SL_MAX_DAY_OVER,1105,3900,773500,780000,-15000,1540.0000000000002,2060,-18600.0,-1.19
2,1942,1959,2017-06-15,-2.13,BUY,1148,700,803600,4100,200,820000,2.0,2017-07-03,18,SL_MAX_DAY_OVER,1177,4040,823900,808000,32300,1540.0000000000002,2402,28358.0,1.75
3,1942,1959,2017-07-19,-2.0,BUY,1121,800,896800,4390,200,878000,2.14,2017-08-01,13,STOP_PROFIT_OVER_RATIO,1188,4185,950400,837000,94600,1540.0000000000002,1896,91164.0,5.14
4,1942,1959,2017-10-31,-3.45,BUY,1155,400,462000,5050,100,505000,8.51,2017-11-16,16,SL_MAX_DAY_OVER,1100,4870,440000,487000,-4000,1166.0000000000002,1272,-6438.0,-0.67
5,1942,1959,2017-11-22,-2.38,BUY,1127,500,563500,5230,100,523000,7.74,2017-12-08,16,SL_MAX_DAY_OVER,1118,5370,559000,537000,-18500,1540.0000000000002,1429,-21469.0,-1.98
6,1942,1959,2018-08-01,3.53,SELL,1193,700,835100,4455,200,891000,6.27,2018-08-17,16,STOP_LOSS_OVER_RATIO,1139,4010,797300,802000,-51200,1540.0000000000002,2270,-55010.0,-3.19
7,1942,1959,2018-08-20,2.38,SELL,1130,700,791000,4045,200,809000,2.22,2018-08-30,10,STOP_PROFIT_OVER_RATIO,1110,4225,777000,845000,50000,1540.0000000000002,1315,47145.0,2.95
8,1942,1959,2019-03-22,2.19,SELL,985,700,689500,3515,200,703000,1.92,2019-04-08,17,STOP_LOSS_OVER_RATIO,968,3195,677600,639000,-52100,1540.0000000000002,1946,-55586.0,-3.99
9,1942,1959,2019-04-09,4.07,SELL,950,1000,950000,3075,300,922500,2.98,2019-04-23,14,STOP_PROFIT_OVER_RATIO,921,3180,921000,954000,60500,1540.0000000000002,2155,56805.0,3.03
