DATE,OPEN,HIGH,LOW,CLOSE,Volume
2020-06-03,3910,3935,3845,3890,157300
2020-06-02,3830,3940,3790,3900,178500
2020-06-01,3800,3835,3745,3780,127000
2020-05-29,3805,3820,3760,3790,156900
2020-05-28,3880,3895,3750,3810,218600
2020-05-27,3920,3980,3825,3850,291600
2020-05-26,3835,3895,3805,3875,220400
2020-05-25,3650,3730,3595,3730,205400
2020-05-22,3680,3680,3575,3615,204600
2020-05-21,3740,3775,3675,3725,144000
2020-05-20,3675,3725,3610,3715,228800
2020-05-19,3630,3700,3615,3695,272200
2020-05-18,3450,3485,3420,3455,129100
2020-05-15,3465,3480,3325,3400,214700
2020-05-14,3350,3625,3350,3420,484300
2020-05-13,3415,3475,3355,3410,269200
2020-05-12,3655,3660,3495,3515,281800
2020-05-11,3475,3605,3475,3585,371500
2020-05-08,3250,3385,3200,3375,264800
2020-05-07,3195,3240,3115,3135,174700
2020-05-01,3215,3270,3205,3230,216100
2020-04-30,3235,3315,3235,3260,272300
2020-04-28,3125,3155,3090,3130,243400
2020-04-27,3005,3085,3000,3070,107000
2020-04-24,2992,3015,2917,2998,199500
2020-04-23,2880,3015,2880,3010,152800
2020-04-22,2962,2992,2875,2878,184500
2020-04-21,3005,3060,2995,3010,211200
2020-04-20,2981,3080,2925,3060,220200
2020-04-17,3000,3150,2990,3040,310900
2020-04-16,2941,3020,2913,2975,489500
2020-04-15,2969,2983,2817,2907,458400
2020-04-14,2866,2972,2805,2953,413700
2020-04-13,2796,2796,2746,2783,281900
2020-04-10,2938,2949,2764,2789,251200
2020-04-09,2843,2940,2800,2905,287700
2020-04-08,2730,2871,2594,2823,337000
2020-04-07,2720,2825,2653,2761,479600
2020-04-06,2599,2640,2491,2570,711300
2020-04-03,2701,2762,2602,2649,265100
2020-04-02,2740,2796,2703,2727,236200
2020-04-01,2803,2898,2739,2802,355900
2020-03-31,2900,2939,2853,2881,358700
2020-03-30,2925,3030,2811,2991,384700
2020-03-27,3150,3275,3100,3240,348700
2020-03-26,3155,3155,2950,3080,408900
2020-03-25,3215,3330,3160,3325,298800
2020-03-24,2965,3165,2950,3145,351700
2020-03-23,2779,2942,2757,2915,335000
2020-03-19,2925,3000,2660,2750,412000
2020-03-18,3055,3090,2884,2897,435600
2020-03-17,3100,3145,2985,3060,373500
2020-03-16,3495,3575,3165,3180,335500
2020-03-13,3175,3510,3165,3495,452600
2020-03-12,3690,3735,3550,3570,314900
2020-03-11,3750,3865,3750,3780,231300
2020-03-10,3675,3775,3575,3745,460400
2020-03-09,3920,3975,3775,3810,344400
2020-03-06,4260,4265,4075,4125,189400
2020-03-05,4425,4430,4310,4315,184500
2020-03-04,4400,4425,4370,4400,209400
2020-03-03,4555,4560,4390,4440,236100
2020-03-02,4340,4560,4335,4490,222700
2020-02-28,4355,4440,4350,4410,222200
2020-02-27,4600,4640,4495,4495,125100
2020-02-26,4540,4595,4525,4585,125600
2020-02-25,4615,4655,4590,4620,192300
2020-02-21,4795,4810,4745,4750,80600
2020-02-20,4885,4890,4780,4795,98600
