DATE,OPEN,HIGH,LOW,CLOSE,Volume
2020-06-02,8210.0,8240.0,8100.0,8200.0,349500
2020-06-01,8220.0,8270.0,8140.0,8180.0,594500
2020-05-29,7960.0,8190.0,7930.0,8110.0,799400
2020-05-28,7860.0,7950.0,7810.0,7950.0,539700
2020-05-27,7770.0,7840.0,7750.0,7840.0,457700
2020-05-26,7680.0,7790.0,7620.0,7790.0,511300
2020-05-25,7700.0,7790.0,7590.0,7680.0,830200
2020-05-22,7480.0,7530.0,7450.0,7470.0,377400
2020-05-21,7530.0,7550.0,7480.0,7540.0,356000
2020-05-20,7590.0,7680.0,7560.0,7610.0,466300
2020-05-19,7710.0,7720.0,7570.0,7600.0,420900
2020-05-18,7660.0,7730.0,7640.0,7700.0,360300
2020-05-15,7700.0,7700.0,7590.0,7660.0,472300
2020-05-14,7670.0,7730.0,7630.0,7630.0,358500
2020-05-13,7690.0,7700.0,7590.0,7670.0,460900
2020-05-12,7600.0,7680.0,7580.0,7650.0,398300
2020-05-11,7550.0,7600.0,7510.0,7550.0,374500
2020-05-08,7570.0,7610.0,7510.0,7550.0,488900
2020-05-07,7440.0,7590.0,7440.0,7580.0,432300
2020-05-01,7500.0,7580.0,7410.0,7460.0,480500
2020-04-30,7670.0,7710.0,7450.0,7470.0,704300
2020-04-28,7620.0,7630.0,7530.0,7630.0,500800
2020-04-27,7720.0,7740.0,7620.0,7650.0,364300
2020-04-24,7630.0,7690.0,7580.0,7690.0,415400
2020-04-23,7630.0,7650.0,7550.0,7610.0,375100
2020-04-22,7680.0,7690.0,7530.0,7600.0,563200
2020-04-21,7600.0,7850.0,7600.0,7830.0,497600
2020-04-20,7570.0,7710.0,7560.0,7650.0,358200
2020-04-17,7820.0,7830.0,7670.0,7710.0,540700
2020-04-16,7620.0,7800.0,7580.0,7770.0,495700
2020-04-15,7460.0,7650.0,7430.0,7650.0,496300
2020-04-14,7540.0,7590.0,7490.0,7540.0,400200
2020-04-13,7410.0,7520.0,7400.0,7500.0,286600
