DATE,OPEN,HIGH,LOW,CLOSE,Volume
2019-09-19,1445,1464,1436,1443,813500
2019-09-18,1469,1470,1405,1416,1005600
2019-09-17,1454,1474,1436,1472,889000
2019-09-13,1480,1480,1441,1463,1275300
2019-09-12,1446,1476,1443,1459,1026100
2019-09-11,1409,1435,1397,1429,945900
2019-09-10,1356,1409,1349,1400,1177300
2019-09-09,1332,1334,1317,1330,681900
2019-09-06,1301,1323,1298,1309,734700
2019-09-05,1249,1289,1249,1282,798400
2019-09-04,1220,1239,1215,1230,561300
2019-09-03,1215,1244,1215,1234,429900
2019-09-02,1233,1234,1218,1222,461600
2019-08-30,1215,1249,1215,1228,758500
2019-08-29,1195,1209,1179,1189,578000
2019-08-28,1181,1184,1171,1177,503000
2019-08-27,1173,1195,1165,1177,708000
2019-08-26,1166,1170,1144,1148,636100
2019-08-23,1208,1218,1194,1196,519100
2019-08-22,1186,1198,1181,1196,706100
2019-08-21,1168,1178,1158,1177,576100
2019-08-20,1185,1194,1174,1194,412500
2019-08-19,1183,1199,1176,1190,392300
2019-08-16,1137,1166,1132,1160,339700
2019-08-15,1130,1148,1126,1147,444400
2019-08-14,1152,1169,1145,1167,609900
2019-08-13,1154,1167,1143,1147,727800
2019-08-09,1207,1216,1178,1178,422900
2019-08-08,1215,1215,1188,1198,635100
2019-08-07,1210,1247,1208,1216,744100
2019-08-06,1157,1209,1151,1202,1110700
2019-08-05,1225,1240,1206,1217,1088800
2019-08-02,1242,1263,1233,1238,855800
2019-08-01,1240,1284,1226,1281,1217400
2019-07-31,1301,1319,1281,1284,743900
2019-07-30,1304,1312,1290,1304,548900
2019-07-29,1298,1301,1282,1291,390000
2019-07-26,1296,1303,1277,1302,428500
2019-07-25,1324,1326,1312,1318,372200
2019-07-24,1311,1315,1303,1310,459400
2019-07-23,1283,1305,1280,1298,446700
2019-07-22,1285,1290,1272,1283,601700
2019-07-19,1263,1298,1261,1291,626700
2019-07-18,1310,1312,1248,1252,811600
2019-07-17,1331,1332,1311,1317,397700
2019-07-16,1343,1360,1334,1344,502600
2019-07-12,1355,1357,1333,1339,402700
2019-07-11,1368,1369,1339,1345,560500
2019-07-10,1399,1399,1367,1368,582000
2019-07-09,1416,1426,1397,1411,451800
2019-07-08,1436,1436,1416,1422,289500
2019-07-05,1425,1443,1415,1443,393500
2019-07-04,1434,1437,1415,1425,261700
2019-07-03,1426,1434,1412,1433,462800
2019-07-02,1435,1459,1434,1457,595400
