DATE,OPEN,HIGH,LOW,CLOSE,Volume
2019-09-26,1791,1831,1777,1818,1853600
2019-09-25,1754,1783,1731,1760,1963900
2019-09-24,1741,1819,1735,1803,2420500
2019-09-20,1706,1747,1706,1740,2210300
2019-09-19,1672,1707,1670,1706,1305600
2019-09-18,1646,1670,1634,1669,1635500
2019-09-17,1638,1669,1628,1668,1572600
2019-09-13,1650,1661,1616,1646,1961600
2019-09-12,1600,1666,1593,1626,3405600
2019-09-11,1521,1556,1519,1548,1295900
2019-09-10,1509,1525,1497,1521,921500
2019-09-09,1494,1516,1492,1502,924100
2019-09-06,1499,1513,1485,1489,1238500
2019-09-05,1426,1487,1423,1473,1630800
2019-09-04,1433,1441,1413,1418,1524200
2019-09-03,1395,1448,1395,1442,1642300
2019-09-02,1370,1403,1370,1390,1087600
2019-08-30,1343,1389,1333,1372,1190000
2019-08-29,1363,1380,1337,1351,2777000
2019-08-28,1362,1384,1351,1359,1396400
2019-08-27,1352,1370,1320,1365,1329100
2019-08-26,1335,1372,1327,1345,1377400
2019-08-23,1390,1411,1366,1374,1672300
2019-08-22,1378,1382,1343,1372,1602500
2019-08-21,1384,1396,1347,1390,2341000
2019-08-20,1456,1458,1374,1384,2667200
2019-08-19,1469,1482,1443,1459,1317000
2019-08-16,1487,1492,1443,1455,2049700
2019-08-15,1475,1507,1460,1500,1920100
2019-08-14,1549,1562,1485,1504,2328900
2019-08-13,1519,1558,1514,1549,2238900
2019-08-09,1546,1589,1537,1541,2506600
2019-08-08,1496,1577,1465,1563,3869100
2019-08-07,1511,1534,1463,1504,4976300
2019-08-06,1347,1472,1316,1463,5055300
2019-08-05,1426,1426,1322,1395,8440500
2019-08-02,1131,1151,1118,1126,1342700
2019-08-01,1153,1156,1133,1145,1083800
2019-07-31,1190,1191,1172,1174,776900
2019-07-30,1195,1199,1181,1190,2228400
2019-07-29,1188,1191,1177,1188,724400
2019-07-26,1185,1190,1177,1184,765300
2019-07-25,1168,1178,1164,1177,703300
2019-07-24,1202,1204,1164,1172,820600
2019-07-23,1161,1178,1160,1177,560400
2019-07-22,1154,1167,1149,1157,515900
2019-07-19,1134,1167,1132,1159,837300
2019-07-18,1152,1154,1122,1131,1057300
2019-07-17,1156,1168,1153,1165,772000
2019-07-16,1157,1165,1146,1154,759600
2019-07-12,1184,1187,1157,1158,697000
2019-07-11,1178,1187,1173,1186,655600
2019-07-10,1166,1175,1160,1170,856600
2019-07-09,1192,1199,1181,1186,688600
2019-07-08,1200,1213,1192,1194,795100
2019-07-05,1202,1214,1189,1206,680400
2019-07-04,1201,1211,1197,1206,735100
2019-07-03,1203,1210,1181,1183,799600
2019-07-02,1198,1216,1198,1205,989100
2019-07-01,1190,1198,1185,1198,985000
2019-06-28,1151,1176,1151,1167,1090100
2019-06-27,1146,1157,1137,1155,924800
2019-06-26,1160,1168,1139,1146,1561700
2019-06-25,1181,1188,1163,1171,1369200
2019-06-24,1155,1203,1151,1202,1497200
2019-06-21,1198,1199,1156,1158,1610900
2019-06-20,1212,1212,1188,1196,1055800
2019-06-19,1209,1228,1204,1208,1207400
2019-06-18,1203,1227,1188,1195,942500
2019-06-17,1220,1227,1209,1214,679500
2019-06-14,1212,1231,1203,1220,995000
2019-06-13,1207,1223,1198,1212,1220100
2019-06-12,1235,1249,1220,1224,1313300
2019-06-11,1254,1271,1242,1259,819400
